sample_id,temperature_mean_c,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,solar_radiation_mj_m2,wind_speed_m_s,season,year,latitude,longitude
57,28.081047506916555,25.06306019810465,15.922167238941189,53.98247554603893,87.20521491920582,17.3437747817852,4.778622386033019,3,2009,-7.583535070176019,148.62913727644462
58,18.21533095693612,33.55197587376798,8.011190179369478,72.51550599576332,53.70692179238293,18.244891089538346,6.561386075284435,4,2021,28.866474204740726,-111.01397613249428
59,17.634191691327388,37.53477753108581,6.189594308326995,88.27080974733917,78.00468415149166,8.943261770913349,7.151044544604737,4,2004,44.37572695805399,105.4067125587618
60,30.37326812118085,43.82306171213914,26.744581166118817,183.35600878271106,88.00919268493399,10.866518951136655,5.263349014812285,4,2016,23.168460351603812,111.39288077101065
61,25.835212741292047,35.251512072179345,11.113616505326512,138.15131138607043,72.21948605133667,10.740268129697192,3.523574393381701,1,2002,-14.026470146127533,127.50910550573053
62,28.000430449067345,26.37767327568452,16.593469850984672,80.89799432089346,39.69304358707163,13.134871410069483,1.6588603111711058,3,2018,13.96982032495179,9.10575356167925
63,32.59497372056859,35.636953922848406,7.086140620069278,266.01470632192826,65.16821731043585,10.463540666591777,3.5106375458260928,1,2002,33.034367525627346,92.694099377562
64,29.59852136001359,28.012279041950404,14.744067772663916,118.43733368503479,37.12662738573471,23.672662453162925,2.9931135043083765,2,2005,49.54269833854775,-67.32829223728146
65,27.732326215133902,44.403209767292694,26.392426942752852,139.34919857666844,77.34852239213558,16.72022565869211,7.025194106428533,1,2009,-20.906355543150145,42.84516079811789
66,27.861764697144512,29.99190337909092,16.555498853511583,128.81331219920844,46.878910432432974,18.600777510945633,4.1503953305795545,2,2016,-23.525261813009546,-23.16580886186543
67,21.990852255440082,37.135693019025354,27.33610849145354,62.763457030258266,71.71288938360112,14.077298981768054,2.196469249658966,1,2001,2.1649177209615402,40.96688567873338
68,15.708810195062606,20.58068955866896,10.953219656460192,222.17183447476768,84.60538044781194,12.696184397576495,2.666008001118349,3,2006,-23.694994748365023,62.40133693274109
69,25.044499952344335,30.001536153368882,16.604540513190557,140.0528960579688,40.860591040210345,16.55401189394762,1.5235262340701676,1,2008,53.23860212546066,-26.291459978531705
70,19.93544747484917,41.87769033306279,24.76920821161448,14.71456186888835,53.571470316070005,13.00349057219217,7.389390868018484,3,2017,3.187393055430327,-61.61565918822457
71,24.39615880566663,35.25568611083115,15.309804154736106,289.56397368434114,68.82712728441398,13.841980737405994,0.877593846773514,3,2023,13.024946716111444,-33.14426460797962
72,34.62827068516782,31.09857215989941,11.42820959211436,246.57144736266997,55.17951556857007,15.69676486260457,0.5963468641692067,1,2014,-14.562099683650583,59.26845617900949
73,20.38060817490284,43.39843748589315,24.675933358611278,219.83221268662294,40.48913649748292,16.597472682134043,1.8724170014515156,1,2012,5.421351118323635,62.75604309165885
74,16.34096305884852,41.34960940368073,13.967457784070007,262.0366424503734,31.74429685012782,24.733338200291257,6.581555134329693,4,2008,53.62245413750978,80.1555727265067
75,21.47182951650592,28.055391845573457,17.206635694385383,272.9741035456096,54.39588862211777,11.796483998752988,4.4260008997331095,3,2019,8.981843623027252,-85.83511568536937
76,21.752656428633724,33.61371005103349,27.46012252754835,107.87201485148721,68.95254159491523,16.295594803005002,5.193824655327398,2,2002,-34.20584667759624,100.99969536870464
77,30.224079838718588,32.245606402311566,9.289115779384868,187.1780167408426,64.43905248914932,10.541699571318762,3.182987565618011,4,2003,-13.17252227744325,65.79990641605798
78,27.811739503849402,35.80506250287156,11.93221464456427,186.5542646696223,39.37447438563854,13.949986956035534,1.0150848916187754,1,2004,53.060934743065374,-111.76362929352743
79,33.02965880944751,28.35278167396889,5.714600801606319,87.51690395507312,57.0416066320432,20.194282218008873,6.921186218691261,4,2006,54.01607620696592,-29.38858065253629
80,30.279211427529916,26.105125019147206,14.012267327931212,74.3661529196495,52.168262770875174,10.965856443929768,1.9392070409405557,1,2011,-16.05562192054649,6.012039094748815
81,24.346897813121622,42.8167958813884,9.60421890345177,43.033103897516405,46.452144137603995,17.882972228350734,0.7479440040883601,3,2022,20.373767905946814,-22.633277595560003
82,33.722468847318794,43.09686248746266,20.640803514381503,201.20111681577131,73.75627463162336,15.083917400656123,4.795281019498953,1,2015,-28.0782502545127,-88.29744018372845
83,18.84037715787719,41.083072144049474,9.170393551614605,236.46650739892615,48.57912180163106,8.876852254876042,1.124669152884508,1,2009,16.96974782001662,-64.0165031836481
84,15.52237768207879,44.45511076911403,20.520693305335,230.6763640599311,62.408517139981754,23.86227910513356,1.2182138889487566,2,2005,-23.66713686622063,-113.36842337426421
85,17.07110079783976,38.624788144492214,11.059934848354306,101.71985938364256,85.39341211617699,15.031253384979069,6.502827736118938,1,2015,38.67953712783921,-94.86916643480804
86,31.614265063718356,39.11668071404999,13.170010184787595,69.52535663490865,62.35655893521495,21.326751107769827,4.187071919884966,2,2006,49.561748884202004,-48.09896821437292
87,25.62317629578191,39.064752299066015,13.023794997067142,141.54811175184037,67.02137460963365,15.077329308440605,2.311313391853573,1,2023,-19.431187275546563,101.39197172164725
88,18.70925091777284,32.01519077355766,21.485290253763015,168.57590346974806,34.394759170053085,23.935125466839338,3.114698175196391,1,2011,6.644095173534161,22.192127683044077
89,26.524029827377362,31.41130486285679,15.729713052181891,276.53526711088114,40.68804862450418,12.937995685291257,5.969307341323787,4,2013,-25.816130137282926,-5.385569513401379
90,18.503178362402874,26.00565690372508,13.309874673611711,263.6987147394757,36.057071957886805,15.007921044690846,0.9976560856745138,4,2021,-4.4773993634322515,58.783994868808236
91,31.01536862678793,36.120479858982264,24.610322537907347,275.65691607753,75.88877690135041,20.90069208440787,1.3736046194990743,4,2007,-29.141202071552616,26.207851287751396
92,25.261594338202706,27.233003402558364,18.15486438974766,256.57609168943407,80.15526485501054,13.842344359774568,5.121965262429272,1,2011,-11.190812478431564,-84.49123977598092
93,23.763488200219097,26.44521024255886,9.918108889393949,289.72854928653027,41.187317591674656,14.19407021269805,5.052288008503305,2,2012,54.12013003803713,-59.891691767468814
94,21.93477805040116,34.64903435240137,25.7020993973047,144.99499917902665,43.15630505538546,24.911993948041797,7.7934663840152885,2,2006,-30.98570594107383,-59.91896253253594
95,29.496499641734435,30.24955970562608,12.880956808773734,23.767314255597366,49.39243736956698,17.445446936735983,3.309121109415872,2,2001,42.307149665680356,41.98717840533237
96,23.32169004272798,25.471415219865804,5.8965256833583695,34.23298932305869,65.46465701723012,19.719467712392518,0.988082203831369,2,2006,-28.029268002130564,4.638578871123542
97,17.01594814427032,40.40140041882078,16.375805151412415,123.18008111397951,67.30777162800118,18.938857980611367,4.531530761372209,3,2002,12.609723800562413,-15.3520331085695
98,17.714135748771852,41.5142479823594,7.850575252140189,84.72925646916921,71.20523751248746,22.074710501661727,5.287601088213427,2,2016,5.690781318461113,30.292576678082753
99,37.12364628463884,24.192487991944525,10.48472820546208,59.28277149470952,84.31156537280776,22.65102669050963,1.547020893396868,2,2000,48.83991940185804,141.93126216129042
100,35.897355886274966,20.187675819999995,22.183550071810455,286.4290946075081,47.702408429792285,17.575354251995265,4.646464801513975,4,2007,-17.085512394341936,-35.16776686491326
101,31.09326407764724,28.403249213234343,8.007291707655327,66.6716806390805,69.52553935240654,13.007453274428789,1.9832534124369845,4,2021,-18.828618615832838,20.45276708104967
102,21.115009113568952,39.93777089201882,23.55971716014282,288.21998897141697,63.58337074666153,8.38760420877448,6.835475434108012,2,2013,32.384267971104904,9.699904223911233
103,37.29105667899765,40.97934665585811,26.548867627011933,230.64326369315006,48.35023442475403,18.44485526809344,6.763711218378723,1,2016,30.314752579031847,73.49361857137808
104,32.911270791213276,23.45822675290123,18.950238309382726,195.8742449163148,84.44491119562039,22.032970165515533,3.7222182199883136,3,2016,27.926359344351887,77.17837235538735
105,31.488474350656897,39.35839752957628,21.33826141652507,206.04549842591973,35.72900471755305,15.65917669369821,7.75057392884603,2,2007,-32.648559544485735,76.84909478152093
106,25.33531454930714,22.892604182735738,21.4124920278706,106.12755386114596,72.72006160992308,10.800004388344693,7.8483040583730626,4,2015,-11.603628194758222,-65.5897134165389
107,21.261555922438657,29.75156475391323,27.834583017220233,197.46384103690184,73.67242278135612,12.897395239905896,1.4693831671071462,2,2005,40.590566006886945,1.2551468175206963
108,17.21699212953048,44.965237875297895,12.855380030637326,64.14071430156693,84.9195916613977,16.669811801701698,3.2578535362435073,1,2015,19.07723093110954,99.01716657786713
109,35.75985512050836,24.814770580772745,8.745700678582157,281.93457543543406,61.11483554108121,22.223580722620333,5.002411025349835,1,2016,19.197542865896345,-16.986853954026188
110,25.482854666173054,23.84908956444066,16.940846403029393,97.52006858857213,49.297340293154754,10.91980348316315,1.1362835718608328,1,2021,-8.367505513566947,145.74888166828077
111,19.654357390290297,30.570008313669838,17.26474562612929,84.00408856512723,79.66444019160123,18.40654788706174,3.369916278606028,2,2022,-11.584422029874691,-21.50757971610622
112,22.037002355465006,35.491713149246536,9.091987230811323,216.23721147630567,76.24861690994356,20.80726643715927,2.4587906301244304,2,2000,50.18993992164292,14.370043382331403
113,28.322050085663605,43.32251956033133,19.10151663686521,200.37012823919275,60.01893686516822,23.912807845691994,7.640376657250281,4,2007,30.497975096789105,8.121910596687655
114,19.06577400760233,44.52052863832586,5.324868869966951,140.87668631955853,76.07144253802866,9.98396275854061,3.586893671236029,4,2013,-23.582049397834624,-2.910773333304519
115,34.70212853412464,21.741015914784867,26.336373256447096,193.40940806032802,46.07253612463565,23.748657780797476,6.220031439106344,1,2007,49.39362479293874,108.32046944629784
116,32.44594918620983,23.449937933697633,11.085208389889019,56.25299081064828,65.37037982420807,18.224948097966152,3.400290226341303,4,2014,17.413313663624933,-78.07568586203635
117,31.547647986871546,39.76844934739985,5.909884792974411,205.26520914656697,81.91100728727253,21.03392698634886,1.4885905281412661,3,2020,-4.997386973862071,33.269470731775414
118,24.938139914827385,26.765803806771512,7.489737153921713,88.47710160660623,49.07907027699075,8.914170062665443,6.973636476206356,2,2006,0.7425501759638564,47.022425885964395
119,29.42810333615619,42.121226487659015,10.525725810431759,89.12243323617263,59.01299894584459,16.604518645890117,0.5031268767732789,2,2021,30.286405931735644,109.8297531787301
120,28.43425328499292,36.58633143072717,11.299841877939041,57.03218113369753,87.06269125037336,18.584704459373494,0.9195565548083752,2,2021,-1.135461348252477,44.48404318004927
121,29.94647183576086,22.79612005951693,5.75462998844776,106.38936916048775,77.8927105183042,13.216175277838282,3.2328830442278242,1,2021,17.087031920674626,139.20549390270077
122,16.94221938621745,40.81323212310018,11.425160680455772,106.06280749028515,83.22234121983317,15.338053537721295,5.651736916390524,4,2001,28.944954698356433,115.4852823104508
123,24.56357024992402,24.408909500201897,9.437659939350088,141.71191339365808,53.11482365342678,17.42306829975317,3.062782214680818,1,2007,-17.416250242463192,-25.840213944762496
124,15.957125998823527,30.587384866991343,13.708281330993927,65.22165635324134,89.79031557807353,17.39331497614066,0.9973461321573123,1,2002,49.981733761829446,112.17474022852531
125,26.361788842623938,33.80462321398325,13.858857959187292,65.97218548604224,39.15393628102878,8.711645931916248,2.883800253006116,2,2002,-2.9444505708131175,138.78900980523304
126,22.58680788365406,32.51915372700696,12.797178033866219,167.10418578233623,61.12623499297854,15.471190031841171,2.337356442426217,1,2001,2.743728136922286,-50.556761150361694
127,18.32405634391908,37.15407289037876,12.542249321206192,47.37444735443779,58.756402937774965,11.634908631467924,0.5406484986364847,1,2010,27.866293108103854,44.75637779939029
128,17.378268257618686,36.317168371731384,7.063819388048778,209.78013231676218,77.90593144800806,23.583816327450947,4.5110143488530134,2,2002,19.79065804489877,-43.91294366762341
129,28.515825160087378,44.801050138201376,5.57971378390173,283.744666500153,84.51706635090072,24.60185983209668,1.3748443605813954,2,2007,4.610785324526127,55.383165352198745
130,18.92363827634838,44.985547730604694,9.64862890359873,133.7707302826697,73.86836261448359,13.093997237985175,2.656222165974996,1,2023,23.476783627071228,-94.71644277230409
131,36.27776272266634,32.91148506589102,22.402936830582153,271.32054081369625,67.60897416781816,10.978151753267998,5.308923726668109,4,2021,46.25454768148401,78.23076590464552
132,28.364406213109085,22.3799771740216,27.788624607675807,38.511811426500685,55.645751450910225,11.731570566121832,5.938367666172328,4,2022,37.025525498087674,-6.648646279257434
133,22.97800550430125,38.19608247421796,26.356102026318567,22.457711938936924,60.61955502454405,16.12178834100021,2.475917201420169,3,2000,39.18331089592962,38.57293824263792
134,28.591056304072588,44.416601955414734,16.597045177368678,219.1969744790136,60.55801879348931,22.86659518492403,2.968952532989255,3,2015,-11.743243228941836,-113.01715131865551
135,15.524489033683043,27.95815969072551,17.231948682892487,230.696256164634,31.22210842106266,16.500615653939875,2.3518192859559894,4,2015,2.746301436787384,67.76919290678865
136,37.04686190455324,31.530222145939344,12.235376087824378,254.48688988006788,60.182748289660665,8.94166504916006,7.676664502371439,2,2003,14.843722748865332,13.917665616515734
137,26.092979049686704,30.6194231203864,22.800607088666094,26.477126735994613,81.35824801044748,8.678055246123447,1.9288979524055212,2,2021,-31.022826275466535,48.81777207571736
138,33.00291022675658,21.285478863923235,22.58940382245092,235.30304593748082,72.55644066853489,11.865646075588426,1.873854527252572,1,2009,34.28129623395921,-34.769647458433
139,16.902789998216086,36.80661078058612,24.418264224396225,119.19623251100872,77.74251732750028,22.32711171936029,3.83776471873649,3,2023,-5.888291802641998,-80.6285531762181
140,26.19314160927769,28.833442376711695,25.59660527552834,97.9679134778376,53.42909938611126,18.565169478097445,1.9197976940042687,1,2002,-9.566352976308714,-2.434185661041653
141,26.28626087015398,39.68659686578756,14.990032709181802,60.17693718955611,61.738394214777486,17.570283514366956,1.6753134221420611,3,2015,-11.663719157946826,134.8743627473181
142,36.5700084644246,40.80300188204966,22.638138066465544,298.84456897973286,32.00901413982603,13.422483073904916,1.2190965327581411,4,2003,-9.495866112194204,-58.49561280347256
143,28.149745204649733,40.530769664946135,23.547170762305207,28.46244090247045,52.97987653016061,23.800231885785184,5.301284360811871,1,2022,-4.5786651057951,62.476533249517956
144,25.890256224309937,30.416649950997005,12.094571317448253,249.83232423631983,58.46496269355864,13.630030164356253,5.09061691176422,3,2014,19.434210226854326,-106.54224311067382
145,21.140440251113553,28.03864205602249,26.37257161214145,195.453386292253,45.3125339759449,22.194055015100094,5.376221689084747,2,2001,17.520878971005686,73.88694202207068
146,22.6260869388787,38.72051949167637,7.169854560712076,223.17332883594148,31.87445873943899,23.23035980559003,6.299750060070472,2,2005,-11.985942175831216,-55.621959563596874
147,26.975465256845368,40.034735846068074,27.868191120755505,216.39796477732096,71.42448652673713,16.216695224674325,2.9476850959443186,3,2008,-16.421815108411327,1.9096062619197625
148,25.094963587016075,32.28143615978415,22.712086517653997,258.9460006712229,56.1052650509306,23.202917581172624,7.388178002089411,1,2000,39.37223710642212,-20.70666283941101
149,15.4970778372476,42.32577548840757,7.145230822459527,63.29970025827141,54.94069158673405,12.7056558856478,5.99903458301567,4,2000,-26.654899609127014,-89.53310730431402
150,34.00471425647023,23.597717401963955,20.093281906415015,10.239138882058759,44.999205241710534,19.19336824511569,6.5353144143589015,2,2022,11.154055708083476,-26.692872821820558
151,35.61169775231463,41.976719491474,5.7861264513499835,183.57326182254718,62.26982393988103,9.495383724914566,5.907216228700334,2,2023,11.85047867703485,-25.4662612608399
152,18.22572904696805,22.402380824297033,22.714299837216206,112.61900540376685,56.281606876243885,16.056881639570697,3.1884173407442136,4,2012,16.672312613045946,20.968522538032943
153,27.742831301398134,23.83813805136535,23.382127198158273,45.89832602396993,58.43906838174546,11.694640636691915,2.622743660469762,1,2021,44.70851043164221,142.53491389379656
154,17.4972420461152,33.34600033184901,18.8554358211033,63.98023869022927,64.85228090618293,9.06697572482025,3.6688780218426063,2,2015,21.152254608529084,6.904731077870196
155,30.46152213991567,21.687962004685374,24.707789014081122,106.20730061317464,30.379478834384123,8.063333637319552,1.2277277040001884,4,2000,52.6270389623221,126.89506202081114
156,21.46837702829719,21.32017753500276,7.251315444941773,30.367677557143935,84.46175421230535,13.520785979493741,3.8846037617446036,2,2017,43.42177750138548,4.620567811889956
157,30.16672059791374,20.01296860414264,11.346248366938704,26.504828617250748,34.265243816704874,18.022020107124966,0.8235573732142988,1,2000,-15.673376646150963,-90.96330876376635
158,31.7208761285983,30.907916492356577,14.526082996631422,275.6476139014088,57.05548483895967,15.738915910069675,0.5295947002039587,2,2019,-13.293502079722895,-57.85871827549615
159,32.67889231410611,39.36559703230574,5.976532915046261,100.50979731257189,42.44237251436289,13.130078074831435,7.4862420460601955,4,2008,-3.9703277676346467,-9.97022746444793
160,17.478041756985622,20.87095875699789,15.308970014136822,294.84690226733966,61.42694216219252,24.850400523196267,5.6700264544091965,4,2003,0.23629735721181788,-32.15043129805012
161,36.06827243816498,36.306440161646385,11.099909490589017,289.66643241581596,46.81380652782827,23.971925679654525,4.713852102994767,4,2006,14.769560827692594,113.77390763377275
162,20.294921790582258,40.57818293540466,14.03290527834032,51.345671874863,81.60038988375624,10.136106216237447,3.0582652956729337,2,2016,-14.073863039329506,63.234312593068864
163,15.860488792052134,24.200021214446778,14.777360535823048,217.32804783989536,53.78159003774522,15.056826253364411,4.779035110138056,4,2020,-14.988933699761091,36.143282018041816
164,27.761606796004116,23.671593370535106,25.226469870216757,184.23341784685007,68.32533334610625,19.03039787789138,7.186818322537488,2,2013,-0.6749038368728364,12.631978833906459
165,23.531212528836093,41.5200243405134,11.217842322135699,210.28765120049454,44.93278368887274,20.469343558008923,5.392851004578985,4,2003,25.48208018914768,-12.736933061951959
166,34.0851640920455,40.57811524875237,25.556091960474255,37.89539000419769,31.16436902964105,14.228326633461336,5.018614984651282,4,2021,26.931305178656956,45.29195875464305
167,33.58978385747894,33.473544156604675,14.797332190695533,64.68242280402183,54.24927213679656,20.68679081650091,3.9515337722875854,1,2018,52.85050660362606,-86.35606533001713
168,22.294194534922454,40.479996982349505,12.539577575961678,32.22521182075563,62.189189373497406,10.110550219481532,3.092727729881435,4,2009,-16.782610947036737,-76.11603918143547
169,36.91668608660413,22.31890193561237,16.55777713470836,185.19891951295065,57.572829075705016,13.64081462938098,5.739103354412838,3,2013,0.3573236671282629,-38.15858458289101
170,21.691110277222727,29.86203794846886,14.608095586345312,296.1114119962364,87.7208618291316,20.179363987850387,7.857357057618607,3,2023,51.82097481451544,-73.78015355550991
171,26.846313972329433,38.44493890265932,10.91956320026836,204.87551592080302,72.4103504307617,18.636607434426377,3.685682701404426,4,2009,27.10078683989969,62.81665413670049
