sample_id,soil_moisture_pct,soil_nitrogen_kg_ha,soil_phosphorus_kg_ha,soil_potassium_kg_ha,soil_ph,soil_organic_matter_pct,soil_type
120,31.24589189871341,45.34915095745358,56.12685698913359,261.4234896696079,6.854244475153563,4.201504670827543,loam
121,25.862106046781058,172.47198522233955,58.422988686107885,286.2434979620829,7.317722533197257,3.962601118119231,loam
122,33.75091807718036,133.98903955306594,37.799230408389306,65.23622699108194,7.315598354295877,3.2774652335030012,loam
123,36.3707590780827,26.972877214689728,21.283727312247535,149.78967058207184,6.669292202713033,4.174797178051198,silt
124,29.997089912363368,177.18806616722907,18.430414321377494,77.54460345877355,7.552072092600366,4.122724189414923,sandy
125,26.91723674876197,91.57446411333513,19.549435085478045,156.8365102932048,5.804152748619778,2.2059112347920182,peat
126,41.98593255052077,114.75245881107215,56.561868058922705,179.8217834061333,7.595097451903321,3.635303860527747,loam
127,27.77680817859944,72.931006682744,17.683776604259805,251.48473333501772,7.139292272157946,3.6291587636720144,peat
128,28.83177206341162,37.238999399337786,52.962157608773104,90.14869418437232,6.772648821572566,1.1163129002076841,clay
129,42.782465777595235,50.069682066007566,14.31540275813547,177.19585434850052,5.8887332857439745,4.842850281031723,peat
130,43.64021055055118,109.82442893947064,37.37884175888395,168.96725567000937,6.794285308260035,3.0640249308973297,clay
131,32.81330127553802,128.79474083732634,33.86395165226617,250.63302764265063,6.061026109598711,3.874144547951579,sandy
132,24.98739742736729,143.70707214504154,34.83105401490842,295.3111614327282,7.520234899947432,2.1051454385110127,peat
133,15.064941873427802,88.58719602699492,39.182955068037124,118.92872672502986,6.770174681133614,2.2136802217989917,sandy
134,13.482333567632345,142.45418317750904,52.84201249849984,120.00709656625916,7.219468831271744,4.005508042647782,peat
135,20.653466227265028,82.66579570997453,33.795893451481135,125.91414962471332,7.853535999554003,4.728021196965161,loam
136,10.348695979766037,47.19851128358789,39.902666774185576,137.33567320011133,7.791710794149877,1.6904213322453423,clay
137,39.684821953141764,89.45076391144325,31.669335975067227,136.27617176406008,7.115135141139946,4.485705576832572,clay
138,17.829696500671112,154.56281793071634,53.17370557162724,116.68425416123277,7.544024307210822,4.138917118523741,clay
139,15.57987113586514,63.833491887067396,30.53275351570898,126.11634609875783,6.702412011490471,1.958208250163338,clay
140,27.220491311398174,25.641058013594424,52.14922850897172,244.25354881665857,6.813349660168201,5.497228585162205,loam
141,32.373177666615234,129.8514983079524,41.61397658652956,143.09861364210911,7.847712051803496,2.3519051725834155,peat
142,11.411926911743729,177.59063458297686,28.101249384184186,84.87566740041868,5.57511977137825,5.491331718830752,peat
143,14.458764014171173,175.57645275621718,30.92055940338372,84.03641353814436,6.42857561008101,2.1744858068321604,clay
144,43.593404200372674,167.75603706018308,6.939869508204559,90.9670271286393,6.594003310416751,5.37969243791969,clay
145,31.351621310218604,23.375991299292167,22.683457518407838,253.72058871135062,5.863396383875205,5.379235060493934,silt
146,42.653335834617934,39.188427529493964,28.317897530934054,95.31882856832064,6.078927561196992,2.275943548181777,silt
147,17.380879773606758,133.6816814853695,37.669885598237705,228.66439222171013,7.075355073898491,4.589131869187909,sandy
148,38.01151634673797,172.8752716881812,5.132504040115194,172.1835946097533,7.795068314129664,2.908894168110738,loam
149,15.121312418151296,70.84215680908062,48.17914219152815,75.28226389184712,6.8095504162989515,5.259451136659192,silt
150,31.731057723666044,56.51699193003614,22.715101420671644,205.1273039856353,6.394901975560084,4.221539364085814,sandy
151,38.15038772298789,93.53769148155345,10.504994675802507,173.9817191400603,5.584953535616959,3.5147918293825255,loam
152,15.88071551565113,167.36707848091152,34.91521473574977,212.5639995587827,7.8944858132748745,3.810728334922645,peat
153,13.191985016435801,160.53512962876817,13.070435384645833,159.7306842530155,7.908120899383926,2.143175334453896,loam
154,32.626766395455036,98.57416349354568,44.279662913331336,281.3135943081369,5.550092077367854,4.942128183752071,loam
155,26.766505172907692,71.17528814633303,18.162304774871366,285.0354047274049,6.689647623628529,3.374969645878222,silt
156,28.83149071889002,109.5962480346438,42.955858177410505,237.0264978265753,7.781153431817405,5.462916102105735,loam
157,34.28854212742231,98.39151636291946,59.84637314178559,198.86047142746153,7.972161619153556,3.2786315502950925,peat
158,39.64891518169331,137.15584602750238,32.372776483851965,133.6649146240348,7.466904303747814,2.257714260808454,sandy
159,32.295428846901636,86.69263489276965,5.643243649204007,249.75462895774706,5.65846765570563,3.8275121381781783,sandy
160,39.08539808944593,126.90101913344286,14.125841901966814,104.31873146756806,6.83335820304395,3.7431174713852196,loam
161,44.08111535178217,31.530904646536637,22.97161049116885,99.15760851655091,7.12344124463875,3.8414686578776784,silt
162,44.613279636579335,32.57383941404542,33.47345594386675,120.03216379806612,5.9258308593756714,4.634377721036268,peat
163,23.744255412687103,127.29342190762794,46.53710310069302,110.00639172514707,5.544577406816949,2.9058014396878233,loam
164,18.462255676410997,33.00644976153407,34.25179876167063,148.33668558471305,7.325962079484232,5.385864333084085,peat
165,40.196772091475296,61.786844314209134,48.373817247591134,77.99636464655205,5.7700011074321935,3.6107372881947737,silt
166,21.562889357344375,166.47852863737063,15.589586648888833,179.64004090412917,6.583318515765049,4.076609766337656,clay
167,38.21847427518531,139.2668028042602,18.655113487104607,257.8697810132161,7.29987901705308,3.0998253938217792,loam
168,17.057960217301613,141.16057368674774,18.965119749851613,106.84650234479807,7.782670574888611,2.5936975740444543,clay
169,16.121231521444642,42.9359915456112,25.50990889802708,137.2087091037448,7.089842399700183,1.6351331214818836,peat
170,25.185140973914223,122.86429309249094,36.590788050289504,296.17441297438313,6.221948145404951,1.6849955039518143,sandy
171,23.712598318725252,105.88944441780028,19.429550683193114,192.4031893165078,6.79803859741798,2.3087181425388112,loam
172,12.855081321359808,35.94648007442977,51.46478643228783,171.65369819183266,6.643101250874944,3.344552335981733,silt
173,43.54980743075452,135.0371471299971,8.039566307289283,153.35082522139953,5.5635288659365205,1.8921662476769652,sandy
174,21.34614652156805,164.47025754837964,17.28271836932805,169.4850570666411,7.782285510182937,4.0077970680357335,clay
175,14.050444682599743,52.54660205990689,42.06656638656694,281.32759442086433,7.11010774536102,4.016644814846975,clay
176,18.6426970810795,101.47776782134981,9.523675252097433,96.61580752793625,5.992721594193705,1.2568948055826952,silt
177,12.558988847166471,171.83849540118112,36.56009989017513,196.99604655797089,5.868391722189367,4.54563446699394,silt
178,29.636517844295735,46.963634595659194,52.6719091334433,231.2967984478382,7.047487190882375,2.29509673642777,silt
179,37.78763837165346,122.6378255571879,28.805360823522264,225.1451481450622,5.863063565863655,5.3843765751010215,sandy
180,33.45237251037692,170.02925438433377,25.09831797621794,90.7400901235507,7.811766643310155,5.489327918903709,loam
181,23.974984456077294,86.66639431638536,41.82769320794724,232.6901520674265,5.537136174889716,1.0645943399176652,sandy
182,37.46635979580415,179.61503931717,52.87025800155989,290.69093006808214,7.786196231290637,4.0317883168143105,sandy
183,24.699668379000073,167.77121337794654,5.78412135354689,172.9557238884155,7.970751781843462,4.125063056021155,silt
184,10.242369663001273,105.6293307005974,20.743161115700364,148.9234250949832,7.473147000149247,1.4716021379189403,loam
185,24.263336333422146,37.11222920111332,6.410290876741082,296.70674475528557,5.500798338309382,1.0899766437829896,clay
186,14.054176302410362,43.68282497342827,12.599645962688236,237.52866024632814,5.695945561379786,2.9298432634134146,loam
187,15.163329380388738,155.95850426223708,32.327542145132355,246.2752592114505,6.571449017818931,3.7337292052405155,loam
188,14.963427979882248,76.1759580457403,42.319960876713296,88.77745041632946,7.3596360989244785,3.958379482438213,loam
189,20.473688614763383,32.172071116294504,18.33463832507584,101.60844134810708,6.0597468408078505,2.834758810479868,sandy
190,21.555402687057082,147.49096065764144,57.04948186209864,270.7105817968908,7.414931246489184,1.5840552327429902,clay
191,30.32214377834042,26.003723843446362,35.902289048089564,132.84384322658883,6.831993972601425,1.7738832078478053,silt
192,42.69228688987527,38.372277196996066,17.220495215380062,151.8291187197829,7.240895739128368,5.0294600516053105,clay
193,30.569724462200348,111.01794813542524,52.37552011190132,85.95451763016524,7.65624905565644,4.794588424461902,clay
194,39.52284325202582,110.6790783795522,34.893846830855935,149.30389088322735,7.465043675751948,1.2362529320395645,sandy
195,44.24983106429414,139.4911165198178,36.03634433600893,145.1320919773256,7.4644961476254785,5.04553152213183,silt
196,28.439424845892344,132.69795252702792,12.948214686163315,55.18337214852191,6.094514304491093,1.0752700569520934,clay
197,13.583594108454772,79.13863851300847,54.98394870220626,183.49247552455316,7.15173181275318,4.923613412261339,loam
198,11.711618853859251,43.655432778920286,55.29872217427498,284.3344444380209,7.870955988590206,4.778282444692614,loam
199,39.50515374255852,143.7974339679522,55.098085396153195,146.88504668267208,5.684730760770711,2.870316346998117,sandy
200,32.15849901099784,168.77261315682097,35.209148364742,192.02435294521203,5.699016437034435,3.9435707553006085,sandy
201,27.283569486387357,169.04287145021934,50.09692088079465,210.12859184726076,7.218622075775563,2.515603852106906,sandy
202,35.54333122780304,28.186330552496184,12.888507967469796,111.31717449224588,7.568564862587093,1.091123925457538,clay
203,10.11025534678685,134.93574321811838,12.979419261312486,51.419173453031355,5.947076518817535,3.601468169765369,peat
204,39.897021095080085,78.77733847402646,42.32481914357628,254.29035033911833,7.956437752687272,4.827724877678772,peat
205,35.228804594133834,124.22150659027946,47.99402713478861,234.88783146442546,7.95860676611923,2.457447461043957,sandy
206,28.89433414089171,168.59096267851814,57.21675530388509,209.19000834464805,5.819839292421667,4.053590047619381,sandy
207,33.854634741004546,103.637777583017,27.514020377076463,280.0617511178024,6.188670726010974,5.1639855503727565,loam
208,30.77377735427904,164.0709255262391,9.070384242267146,240.55708526327365,6.148063794152396,4.9562029082997,peat
209,25.60447959614188,135.4725086264453,26.7068740547579,127.38643963658778,6.623678937803231,4.642789799470899,clay
210,27.458167478314138,132.64985129218164,17.28742995649658,112.2877712251449,6.403226873011946,2.2477196019895076,loam
211,10.225102573226472,124.99045880102628,41.33581348675575,192.86118863728439,7.511371808309347,1.920371753118785,loam
212,32.93388837495762,166.55954018075076,40.59383739838009,51.375265998575095,7.12315557718401,2.6464265940251064,loam
213,44.408659876826526,20.924169067465836,6.418494516895028,108.2683406018505,5.782187772984233,2.1659769505707755,loam
214,25.23154300855751,95.35210519767297,41.43311039374173,70.82731528556228,7.541811345750795,2.979214458885859,silt
215,14.439141408948263,128.12914148191464,46.00010868239338,231.30065861317888,6.127203089365493,4.007792735121306,peat
216,32.293304980882276,48.84952333771526,42.72989095632727,286.3171936967945,6.803028267943905,3.867716711789295,clay
217,25.50110792573728,29.80892637647381,59.92846625872409,107.08521874800667,7.394404482893039,5.458341368403352,loam
218,15.780895922575677,150.4654325311248,30.55245331016037,228.68384897170344,7.428991377671194,1.1460958765077032,peat
219,26.449707600996227,165.24316290009946,50.210101839748745,121.65351580462485,6.244961664923903,3.747865961359431,peat
220,15.09628984950129,52.051522164953056,26.118956484614277,96.45220905098412,5.977323957378282,1.3579739536962039,sandy
221,38.67819289572207,149.4558566267941,47.975712600992004,135.0001785270367,7.036702720025414,3.8879627247259143,loam
222,26.92106238475701,155.77121515861367,48.36202544422481,56.423044854192455,5.769459437165647,5.324568038009301,silt
223,36.34615238465405,95.42603984564286,46.356786112967455,245.27523790468808,6.659127253863929,1.3844774366192012,silt
224,14.170325334718026,109.83849004476902,25.58105160753263,205.80657549276657,5.813290408289437,4.146933024086717,silt
225,12.94368572889556,31.90722708568673,21.26207882699462,190.1236752531537,5.603281107372482,1.6608626038142147,clay
226,39.731655619743364,61.58189339671221,24.26414466376124,259.41012608087635,6.803500969286587,5.3414246904824365,clay
227,25.225009017698746,178.3382457410442,8.6149705440211,135.67094482501352,7.206160856580789,1.175225606295822,silt
228,37.14217160255848,69.73549555346877,40.10831427614813,248.212853081547,7.748368585858387,3.5832263892799903,sandy
229,13.459987836512148,44.00811641042041,20.237134111954937,235.70735011325954,6.850701879459242,5.49070612779404,peat
230,18.287501167668093,47.800796275193974,45.9106885486769,183.76404352283419,5.500868111673944,4.9950881693036955,loam
231,41.86662814149595,30.85244467653874,43.69610351763825,173.8409676872584,7.947856721390918,1.237969243716322,loam
232,14.069574092920963,134.23609476812493,5.401221819782995,189.66624513738654,7.6735922804821595,3.293562200155806,sandy
233,28.817419552752703,29.25663961490052,50.10524512596884,215.0101738028181,7.3875338668272645,5.208474236788166,sandy
234,19.718527686597373,105.81859103423297,56.72845181804788,63.24861281406933,6.64552606956189,3.969922786810847,silt
235,20.532907637962005,111.83794074160689,20.380731040083983,108.08769878250445,6.057822752559362,3.0752488151561246,silt
236,11.741961563736233,121.82959933500543,49.062872970360296,264.70896168844035,5.709867579190505,3.797641105257603,clay
237,33.806912121663984,145.5256380853525,25.708757895635944,227.7312360194718,7.520482234954442,2.718328196407522,peat
238,11.686701143530643,54.485353753853346,51.30384958908625,282.35717103812567,6.187501083282026,3.3523016289792062,clay
239,21.75414176665879,72.14417976784185,25.149916329334648,287.88824470889,7.251919373425842,5.36342342319313,loam
240,28.72116306719492,129.39790230667455,39.14671075778709,67.2803520880051,7.7500617857283505,5.408971221465889,silt
241,44.039220890209556,115.23032042863191,16.825010850590573,77.87419270167268,6.788127858600013,2.316621806842005,silt
242,39.82994904584457,69.5733764904266,15.024199657798166,180.04366791963074,5.982337954443874,2.853676571297116,sandy
243,27.035209886538937,37.724208014094565,33.15431418669583,192.0889065640359,7.528436489908291,3.5077413194675304,loam
244,38.48731121260852,178.1140183313497,52.08471164522701,131.9882337133984,6.2529543556498,5.462883552827994,silt
245,22.18261101081361,43.84969061686847,25.81197310564948,228.61397942512343,7.8680082055799625,1.9303533793007526,loam
246,11.167342895742122,51.92686071885966,59.391972399801475,200.02785418910224,6.054360475099396,5.130528748103716,loam
247,17.24370705588704,115.25852016537739,12.875085186662083,95.3643808836135,6.720058885485296,5.272180715673264,silt
248,11.980500503136692,84.63534967571333,51.32476641130057,95.44825749515061,6.032817744741215,4.929727987698797,peat
249,21.267957147830565,125.98928788144242,7.656932911094631,246.13844766702854,7.011226269558849,4.964162764198134,sandy
250,28.626711292139536,175.2560347262152,9.454858960889421,285.4272851436833,7.380925026978921,1.4426299741359343,silt
251,22.05553433448692,35.685002851458606,7.810195396470538,231.52023999290796,7.157803868446381,2.8641845319193378,silt
252,28.453304950748134,112.50103957014402,26.7628789838109,123.62777256449094,6.503323261774229,1.0101598370105642,peat
253,27.75536428643492,133.9035915781792,30.246254536825656,51.90720104218195,7.11341911448137,1.8568988313300159,peat
254,19.142322700660834,130.8736736217659,35.33917521345158,194.31834786212752,7.518516427215806,1.955330160678733,peat
255,39.833160646264375,72.68062741083423,7.30757270311503,191.67944459076725,6.049119286640479,2.959568753548484,peat
256,24.318112884844265,29.976025940141806,49.71305674674169,228.00372938866718,7.62408204064085,4.088699910457029,peat
