sample_id,temperature_mean_c,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,solar_radiation_mj_m2,wind_speed_m_s,season,year,latitude,longitude,soil_moisture_pct,soil_nitrogen_kg_ha,soil_phosphorus_kg_ha,soil_potassium_kg_ha,soil_ph,soil_organic_matter_pct,irrigation_water_l_ha,fertilizer_n_kg_ha,fertilizer_p_kg_ha,fertilizer_k_kg_ha,energy_kwh_ha,land_area_ha,crop_yield_t_ha,crop_type_cotton,crop_type_maize,crop_type_rice,crop_type_soybean,crop_type_wheat,soil_type_clay,soil_type_loam,soil_type_peat,soil_type_sandy,soil_type_silt
707,0.7842602130010049,0.41230840439614236,0.2279970644777891,0.6702775762744292,0.4274859512294783,0.8400664991707676,0.5316411367216703,0.6666666666666667,0.4782608695652186,0.03802045637981122,0.924694309243314,0.06603473241237084,0.45381310813379117,0.030940549458473465,0.1961735443135765,0.6659035376343527,0.5858935565327987,0.5176087916962067,0.9913595599018614,0.01745718142141281,0.42386580732113355,0.6487623424584387,0.5327581775768675,1.373257955467709,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
448,0.05338086468389269,0.6261576040724189,0.5822022914663969,0.32786288446139666,0.5544650162211618,0.5375078978673993,0.6839104994079596,0.6666666666666667,0.8260869565217348,0.1100379423304309,0.2444277867821595,0.5481476687714657,0.47219891269762515,0.25939152967775236,0.4324113636496498,0.7884926660562286,0.030643368603837207,0.11835981753514746,0.5276905357753732,0.7100713056903697,0.5366663528822637,0.5302167817853554,0.22598798725179237,2.2935582358897726,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
453,0.172261413395579,0.9493656602685382,0.7901570199434347,0.03449100267760309,0.6603259553184094,0.17387605698768654,0.2733781107069868,0.0,0.08695652173912549,0.9793648967348618,0.6665885780093733,0.49677367591694105,0.6394874148413577,0.41189829056492666,0.21763714353000382,0.041028580975846385,0.9727135776138709,0.11491527637341387,0.3598118801350997,0.7193898338361421,0.1427864767232648,0.4087831805710488,0.49877447373232836,2.24814519727126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228,0.6340916066504284,0.9360498919053956,0.036164022491953274,0.6482511655100426,0.556407245386019,0.19233800080318258,0.45223584779843157,1.0,0.2608695652173907,0.9544690548236373,0.7814881166910816,0.7766397681125583,0.30726321433550685,0.6382917430393262,0.7926817299791848,0.8997628582706625,0.5734404121464263,0.6058231646457642,0.27752496657248504,0.10913510154018535,0.5485641320603494,0.0124322141113975,0.17320065024276857,2.610335744909865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
352,0.5649198860527361,0.2841901000394601,0.23276836324061617,0.038127322942341876,0.6558213707461288,0.6581261824955742,0.7634850625755577,0.3333333333333333,0.2608695652173907,0.811770797572873,0.34457359944006394,0.30960475356623,0.04145627120710946,0.15492201662533892,0.17816481938430725,0.9594917587436282,0.003277235838374526,0.5965205116349382,0.1102512747186419,0.9124396599382569,0.9550875491984315,0.988589490953721,0.48018158832408725,0.9029378782578242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
728,0.45485285780955553,0.0304074448182855,0.39205032421711167,0.7098527231396167,0.6049835330053827,0.9072212000502673,0.7521661097927714,0.3333333333333333,0.08695652173912549,0.12558759981082745,0.6060834126634245,0.9541426037740774,0.6347138775042026,0.8949310992992621,0.7834801248367597,0.026339941893683605,0.6143293342770418,0.9106969801434228,0.48538569864100517,0.7813473030567407,0.845835384133124,0.18576289018451625,0.344162658209743,2.9664612566969364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
212,0.19896605497736664,0.5613199991127383,0.8727194930062676,0.7909820830471924,0.44897165376234816,0.9637239317366113,0.38191490978368164,1.0,0.6956521739130324,0.6710628743542677,0.13132865052685072,0.6558791540154831,0.9159548855160837,0.6471523068942862,0.0042626925938880345,0.6495271808050394,0.3646627339259221,0.12530289304083836,0.6925141535132164,0.04900175748465996,0.634534344554092,0.1877941809378887,0.3858965755596319,3.821274271240758,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79,0.7843344707769083,0.3339588204963987,0.028456724096714126,0.2669866606676381,0.4503127810446256,0.7178095189188365,0.8565110835085216,1.0,0.2608695652173907,0.994433033842465,0.3330928445701624,0.40128215709059895,0.4697920785654701,0.522734030248059,0.9178360368973661,0.2955563367454941,0.7835407937878116,0.003517282505908159,0.9720105370375167,0.6878179556268121,0.8248368951518003,0.5030129016412116,0.219929051016168,1.4987224293210817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
148,0.43861190957238494,0.4912775526113481,0.7699375098024472,0.858851470149995,0.4346881626184451,0.8951712461910406,0.9188326696888691,0.0,0.0,0.8306602115236339,0.3654150883265469,0.8015864267596358,0.955659208763312,0.0,0.4881519109249506,0.9184539891001391,0.4231569511571044,0.9712690694952606,0.3712381798273587,0.8526375582923194,0.48974394764604856,0.2901367331586921,0.731560347363643,4.0994658640269845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
302,0.5359757077058519,0.7558498408236781,0.4704936559883733,0.25561204453293473,0.9975929759622314,0.7264791030872768,0.5215389586379716,0.0,0.8695652173912976,0.21950749105815423,0.2418944640332032,0.9864533023210287,0.023688314108540304,0.30760847010165093,0.16887551310641838,0.6296237800685027,0.8578643752362896,0.7438702300058723,0.908210119450019,0.20059436177106962,0.7771382004424887,0.2467682377711744,0.32662201472872376,2.9449658703359654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
628,0.5554107461108694,0.1951911757327014,0.28679710730726643,0.6428803417620924,0.19445259421157712,0.05804920872201352,0.20135357190321562,0.3333333333333333,0.8260869565217348,0.4127273923884574,0.9499489396584693,0.1374709701403808,0.343072311977431,0.8309433963928318,0.808148356878581,0.09632270352354766,0.5958575040633378,0.9867535641635607,0.7124174171661053,0.12499289000219976,0.19307816171848927,0.9233801367137913,0.30555382375788237,2.437878243181952,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
777,0.16185490457190377,0.44736469285312663,0.5130428070278676,0.07771255296110459,0.08109200059931965,0.5491156238407091,0.5480155938095743,0.0,0.6956521739130324,0.8021976303214716,0.6566559816190518,0.7189054623930855,0.6953111937102915,0.34580686720131193,0.4409292407811163,0.7306212956556664,0.23365752653402466,0.8528648699947727,0.1648794447727207,0.5303918800984186,0.8398552322104565,0.265893678396274,0.34298777606609876,1.046506732938136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506,0.3138856821858549,0.7368625655590292,0.9407648790792835,0.49652892134671267,0.4112276902692188,0.16780327293057434,0.9432216211581368,0.3333333333333333,0.6086956521739069,0.5719357390615173,0.5691197427363075,0.4200688078348365,0.6303170570394492,0.4883962068779889,0.0034247431242017956,0.8500296395364808,0.19996269084252377,0.24986305877420967,0.6581085170343379,0.5462792818327473,0.6530621168527043,0.07368172232393197,0.4940003485953037,1.224080546644012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
342,0.8013566666403992,0.4817732329122121,0.7275871976127128,0.15715303873828115,0.5683091159565562,0.86957244826138,0.881178029871339,0.3333333333333333,0.2608695652173907,0.6751310364935884,0.8362198124415108,0.3869584567264784,0.24113779337989377,0.9322162840014891,0.871154274117298,0.9950594130700283,0.7737405077453179,0.7820755858547648,0.8713106440071476,0.5623350958973796,0.43310544570597886,0.05206287871082274,0.5465663666867953,1.423747977314053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
485,0.4180567452093452,0.05036996532073845,0.3819023805032999,0.7500120956740683,0.2796134819936499,0.9135041312088243,0.8888857864067894,0.6666666666666667,0.8260869565217348,0.8425552797566422,0.24922895189711866,0.48368205346063015,0.8069107535754766,0.5588355690099027,0.8404982447773723,0.6799586918702225,0.09924529097538687,0.8985861478236741,0.2755448228223398,0.7351869880123296,0.3664262283216325,0.9653705962237578,0.15083725782855817,4.854217723161463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
711,0.6748006142334281,0.38268415997277383,0.24536322764774293,0.7586656947127399,0.24529866325407612,0.5506281974806364,0.8567018080746316,0.3333333333333333,0.8260869565217348,0.13101399592460267,0.40208165818504227,0.9563247532923667,0.08194223519869923,0.5322996713625818,0.10502228793546661,0.9613384204239401,0.6778831138787504,0.5032048008245413,0.40627223819921265,0.49936848389295363,0.07311787593745556,0.15091402112385094,0.6279984733769632,2.831669293314977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,0.3463739407781007,0.7281231857548781,0.9289002839224745,0.04236757892876211,0.5100175720194787,0.47773238721478467,0.2632753436015252,0.6666666666666667,0.0,0.8285473107679018,0.5861093815918601,0.14311306007966174,0.42577585352547354,0.6214043818060425,0.27484330307224314,0.5082498682250054,0.2682197337146203,0.17789772850821367,0.0718750948845438,0.48682561812311087,0.6009425560670019,0.07562513270240095,0.6015166691065128,1.691675489573057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
703,0.8749434730036426,0.6384050337084438,0.8122842121686094,0.6845077730216669,0.37311683962800324,0.7591890947794615,0.12208795204506752,0.0,0.8695652173912976,0.3448181682990207,0.2769919620815221,0.26873003160240844,0.6423309992602276,0.17288123582768597,0.7769874287965272,0.454670066901258,0.9493019207176578,0.5528982644241413,0.11152669975376167,0.43551953574854463,0.7992429507540373,0.9797021600375908,0.6344532135246201,3.919294100738129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
311,0.4165428475705234,0.924395565736008,0.07628908519553912,0.9374204303510145,0.7980800735536323,0.25040193068428646,0.8462927381517361,0.6666666666666667,0.7826086956521721,0.3171287598530296,0.5588745654548716,0.005271678871263452,0.9852451264235498,0.3498226589220239,0.42008355916370255,0.8310885618447204,0.8295026928828422,0.8624073319545136,0.41169362797977477,0.27881562544520166,0.43314831633377726,0.5629391777224989,0.4491488909480123,3.027344088400103,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
722,0.03468350692522271,0.7121802105624758,0.3537477309959611,0.8514448370883009,0.2667296855697745,0.06765430547658696,0.41835219877454055,0.6666666666666667,0.8695652173912976,0.7316132020822377,0.48027517811213843,0.32266655053951915,0.9542325678317445,0.6759586966169137,0.7102381022322826,0.7601474822095531,0.2745260357294649,0.6311661573227891,0.7432266787113448,0.25999313413333014,0.33798836229017193,0.17235124580722588,0.49934770835210135,1.9151856822204123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
629,0.8025347849680075,0.4099797228346075,0.2394012149082862,0.1893593852698983,0.2644154738157164,0.3032616181688081,0.7001585757599996,0.3333333333333333,0.5652173913043441,0.8692177422636852,0.6603965860939381,0.49761366520972167,0.743922178800681,0.3973717977293568,0.15641035212919316,0.5184474022453887,0.47183526549947696,0.6194202483280192,0.6373506343685607,0.7860460895238149,0.03453603142078707,0.586461971751014,0.3544638655985966,2.9027634685881774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7743711048756073,0.06161194050360874,0.842820530715447,0.8296020506803132,0.7160411728568531,0.21756724946578748,0.45546883999375215,0.3333333333333333,0.043478260869562746,0.5618779515943882,0.8739480509271946,0.6529115876091511,0.10365450562360681,0.31926789876811934,0.13884824188070558,0.3373144402197936,0.2852548476778667,0.8585948077507317,0.5005671055937921,0.24265662042806227,0.26350969707341165,0.008528495759852567,0.7041548246165901,1.971221158451404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
316,0.37903773537069585,0.5627665316620712,0.17240175546088243,0.7377280392558636,0.9349635241828925,0.039063684352499684,0.5315601847965996,0.3333333333333333,0.17391304347825098,0.9236502965530982,0.8872756522913596,0.5531141945764997,0.8746929363708174,0.1610418931206883,0.36018165326372054,0.30900448881484444,0.4462123077919937,0.405808436875035,0.5521529517381969,0.17797527500371915,0.8852615521403099,0.5444020396196353,0.6508113722496667,3.898303206078175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
706,0.7924279123428487,0.09339151491882347,0.8927384888242877,0.3310427907181761,0.08562502032864094,0.904764899042326,0.1665299751818322,0.6666666666666667,0.9130434782608603,0.1283693224811323,0.7548381431193638,0.4794697372479088,0.16921699584397987,0.7011976480105757,0.36459052024317373,0.6247418086041221,0.42821273519023917,0.7508906390273233,0.06449617660839821,0.757540193325786,0.291047087083971,0.7002347413320531,0.8876647781390685,1.42299000830182,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
547,0.07898432600578864,0.7520868802343744,0.17078657365993333,0.998236867186255,0.25162946640783,0.6219601374421881,0.5595954287028618,0.0,0.956521739130423,0.5535828537684724,0.69794193143478,0.5862251387651054,0.4012665355329066,0.4950104458535892,0.7426498010159838,0.6392085522858459,0.8213533195012936,0.0025672568590859313,0.5087168470905874,0.06350769862504449,0.1454117664619836,0.8420718193786189,0.14713108021489815,1.0084287692455796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
872,0.9800775015413011,0.9861840384584512,0.0176122786335296,0.11101596495506538,0.6957954476769942,0.1186372756805038,0.43788023522147496,1.0,0.13043478260868824,0.01528234802733669,0.655800072089009,0.47662051406586764,0.6953601767199339,0.28646696107057046,0.35364923783224,0.6932577036676233,0.9749164805418584,0.09808450655682333,0.28746093458669303,0.4798372160909907,0.9264730117866083,0.1434796848155208,0.6942058779338842,1.9763518849895223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
532,0.3874332191845896,0.550324562952374,0.6900774280304354,0.473417000555566,0.6538390061880662,0.5188832843935329,0.7048551305565398,1.0,0.8695652173912976,0.19707784287464694,0.9630542187765954,0.5312485816949712,0.44778599058987556,0.8881199903334941,0.28160058367108787,0.21748280063429526,0.703859158058132,0.42093084926772695,0.3405889636159879,0.3901566541190912,0.7314900212076693,0.22478605331532464,0.10031735678951889,2.081043927560271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
477,0.6110550124845694,0.9953879249203205,0.19095134676707187,0.9095305113053406,0.23719658385713493,0.45087175038595323,0.4235921359579931,0.3333333333333333,0.08695652173912549,0.4511305107499643,0.7543977664356998,0.8244377630712094,0.7319503312577469,0.9175177055471073,0.9256640246298857,0.08353407336581897,0.9075228309750032,0.02193971896440483,0.7042762454932268,0.14368538882953844,0.08969229639447185,0.5930535930639789,0.812566216690668,3.190948055489101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,0.997925512164412,0.18905210646328463,0.8057382495301042,0.8784320162904677,0.4679784776441971,0.552893555912439,0.19443954352762233,1.0,1.0,0.9374092863905429,0.7090377708888767,0.8639818225063924,0.8739270225500542,0.19294791196045422,0.3417554224223215,0.05066472021074553,0.5775075027583385,0.36576903749533496,0.03327180309910331,0.46128514605819626,0.8592875305430389,0.1678100220153519,0.31372146245321936,3.166112099190968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172,0.2552753387375567,0.25721533792839224,0.5016360970227531,0.710996158564088,0.9959500440303773,0.8379686096341714,0.3921407458494971,0.0,0.0,0.5950505572116244,0.0206490784890192,0.07969904944787931,0.09484601591486308,0.8455419070355887,0.48602944829003314,0.45738991254993033,0.5202488818413525,0.7692034246338302,0.9491255586516281,0.34605716335461445,0.7983601904967442,0.9701508407955979,0.939804134247179,1.2245375960997609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,0.4938087457065795,0.5522719355497551,0.3837333983692693,0.19260278455623406,0.15182339490009356,0.040897909664102505,0.31770867552429294,0.3333333333333333,0.08695652173912549,0.3574015718662262,0.9592076259056279,0.4832257212754599,0.44455554002523046,0.26310206923361246,0.42668024983197184,0.1216085965697804,0.2664883167377411,0.4082658516782838,0.23645654330810928,0.319672553376281,0.15974886034314276,0.780286489555867,0.5445210229123763,2.9878654129538216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
394,0.011093233460870766,0.8351048923870333,0.594454023426811,0.7407166349112402,0.3588475834015108,0.4336198036736884,0.601244603003611,0.3333333333333333,0.6956521739130324,0.06016118026919093,0.7409573141132615,0.30334974964930045,0.4376527817536986,0.09735271457446892,0.22907099095913766,0.6585535885505083,0.2656028587924357,0.452704121178924,0.17912044564595414,0.1566901902609457,0.49897719186240974,0.2072645953975244,0.3246260307485859,1.4109432583651251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,0.6564330843796534,0.7050929494614627,0.12153958389183372,0.8611875613155958,0.3043981109551688,0.3845735041889122,0.34112849633722603,0.6666666666666667,0.0,0.2808702129171021,0.051161010642133076,0.13026892186420103,0.2870969516713602,0.7210900462279797,0.04724297491249543,0.9111823870488207,0.29034100074395397,0.8354048296618146,0.6661025699743601,0.4578881733075758,0.7871443554578922,0.2781359240723093,0.6637691166422945,1.9403076585747197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
552,0.18007685305455867,0.30277798214193197,0.6431667283205571,0.3438189233626804,0.0007055955550757664,0.34993423024904985,0.8402125545206771,0.0,0.43478260869564167,0.8032886395160818,0.6281917900301717,0.8609058484862848,0.3230554861645861,0.7277363125969869,0.8238806843850992,0.630784933332329,0.6361917167827802,0.5436008809944398,0.4703604327039648,0.9517291324269204,0.9589588638259906,0.304001157615631,0.04936821518463004,3.2276034177353736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
903,0.48128260700603664,0.1550484376355965,0.9976712495441651,0.5303568445407628,0.8785208838559674,0.7984976445866123,0.3170377334010925,0.3333333333333333,0.6086956521739069,0.34563006274133173,0.49975083279315535,0.20058878642809563,0.3386295100369188,0.20003547140170155,0.961912533031293,0.8946775036876322,0.010340118869440834,0.18156074237117542,0.24788537903712554,0.4986215256325577,0.6703144022119121,0.15978367117829811,0.24177680278562802,1.554544382212514,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
90,0.15140127237981038,0.2399707402761745,0.35978511773953,0.875260377741617,0.10014639545588555,0.41206892063314265,0.06599654599267517,1.0,0.9130434782608603,0.3402574781272997,0.6613538970211079,0.9287438287309693,0.6881078949198548,0.5400714309685306,0.4744903239869305,0.5355015249653596,0.7362362570621636,0.17374690113672497,0.4383627112768856,0.25406163662716397,0.22186535247582242,0.19531042688812872,0.9895131927262568,1.2764026659314072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939,0.09937408418498617,0.04207922744804793,0.008507701474578105,0.09269023108836413,0.1871613188144573,0.8367820348458235,0.270651781184087,0.6666666666666667,0.043478260869562746,0.938611995825416,0.7055378997161288,0.5736931289208032,0.051228468305029806,0.009593101789088038,0.058176360675827626,0.12803286509227396,0.6687094490022771,0.8267898654742853,0.5012291471018848,0.5631428478203694,0.9232389379463825,0.9554153506823022,0.8712529173919241,1.825470868103206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
181,0.8941165540934427,0.1185216025032052,0.9680971601972015,0.25700536834254273,0.126613376162932,0.38469157146961214,0.5278739417654552,0.3333333333333333,0.3478260869565162,0.7591597006874451,0.09609844741873197,0.3987950462289778,0.4137005884635966,0.6696695829783282,0.7305066486213044,0.014737702498714977,0.012131417181767967,0.24059864773089223,0.951362003405454,0.9744117825019387,0.48029833870736505,0.6886190133197252,0.0778791708526641,1.3611195145262958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
274,0.6809307109351143,0.12767390358064867,0.8692299545079898,0.7043453108854548,0.21093196726329722,0.381647960948767,0.03500408736890473,0.3333333333333333,0.7826086956521721,0.2675536606190463,0.599748730976165,0.38455502518074686,0.29831442723373525,0.07909088177343274,0.7178465299241811,0.22028381139043507,0.09184039909757852,0.7950157992043496,0.31542940133477537,0.0909641358713032,0.5331875110397007,0.3978938292393319,0.22976082864696173,1.254883546211332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
